target_page,page_type,state_slug,state_name,game_name,page_importance_score,keyword_count,avg_priority_score,best_keyword_score,opportunity_tier_mix,backlink_priority_tier,backlinks_value_score,can_rank_fastest,content_readiness,content_issues,anchor_mix_rule
/states/tn/cash-3/midday,session,tn,Tennessee,Cash 3,69,6,69.45,69.45,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,53.7,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/tn/cash-3/morning,session,tn,Tennessee,Cash 3,69,6,69.45,69.45,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,53.7,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/tn/cash-4/evening,session,tn,Tennessee,Cash 4,69,6,69.45,69.45,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,53.7,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/tn/cash-4/midday,session,tn,Tennessee,Cash 4,69,6,69.45,69.45,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,53.7,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/tn/cash-4/morning,session,tn,Tennessee,Cash 4,69,6,69.45,69.45,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,53.7,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/tn/lotto-america/stats,stats,tn,Tennessee,Lotto America,69,4,69.45,69.45,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53.7,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/vt/pick-3/historical,historical,vt,Vermont,Pick 3,69,4,69.45,69.45,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53.7,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wa/daily-keno/stats,stats,wa,Washington,Daily Keno,69,4,69.45,69.45,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53.7,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wi/pick-3/historical,historical,wi,Wisconsin,Pick 3,69,4,69.45,69.45,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53.7,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ar/lotto/historical,historical,ar,Arkansas,Lotto,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/az/fantasy-5/historical,historical,az,Arizona,Fantasy 5,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/az/the-pick/historical,historical,az,Arizona,The Pick,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/az/triple-twist/historical,historical,az,Arizona,Triple Twist,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/co/cash-5/historical,historical,co,Colorado,Cash 5,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/co/colorado-lotto/historical,historical,co,Colorado,Colorado Lotto,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ct/cash-5/historical,historical,ct,Connecticut,Cash 5,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ct/lotto/historical,historical,ct,Connecticut,Lotto,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/dc/lotto-america/historical,historical,dc,"Washington, D.C.",Lotto America,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/de/lotto-america/historical,historical,de,Delaware,Lotto America,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/de/multi-win-lotto/historical,historical,de,Delaware,Multi Win Lotto,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ia/lotto-america/historical,historical,ia,Iowa,Lotto America,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ia/pick-4/historical,historical,ia,Iowa,Pick 4,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/id/lotto-america/historical,historical,id,Idaho,Lotto America,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/id/pick-4/historical,historical,id,Idaho,Pick 4,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ks/lotto-america/historical,historical,ks,Kansas,Lotto America,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ky/pick-4/historical,historical,ky,Kentucky,Pick 4,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/la/lotto/historical,historical,la,Louisiana,Lotto,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/la/pick-4/historical,historical,la,Louisiana,Pick 4,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ma/mass-cash/historical,historical,ma,Massachusetts,Mass Cash,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ma/megabucks/historical,historical,ma,Massachusetts,Megabucks,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ma/millionaire-for-life/historical,historical,ma,Massachusetts,Millionaire For Life,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ma/numbers-game/historical,historical,ma,Massachusetts,Numbers Game,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/md/bonus-match-5/historical,historical,md,Maryland,Bonus Match 5,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/md/cash-pop/historical,historical,md,Maryland,Cash Pop,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/md/multimatch/historical,historical,md,Maryland,Multimatch,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/md/pick-5/historical,historical,md,Maryland,Pick 5,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/me/lotto-america/historical,historical,me,Maine,Lotto America,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/me/pick-4/historical,historical,me,Maine,Pick 4,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mn/lotto-america/historical,historical,mn,Minnesota,Lotto America,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ms/lotto-america/historical,historical,ms,Mississippi,Lotto America,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mt/lotto-america/historical,historical,mt,Montana,Lotto America,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nd/lotto-america/historical,historical,nd,North Dakota,Lotto America,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ne/lotto-america/historical,historical,ne,Nebraska,Lotto America,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ne/pick-4/historical,historical,ne,Nebraska,Pick 4,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nh/pick-4/historical,historical,nh,New Hampshire,Pick 4,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nj/millionaire-for-life/stats,stats,nj,New Jersey,Millionaire For Life,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nj/pick-6/stats,stats,nj,New Jersey,Pick 6,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nm/lotto-america/historical,historical,nm,New Mexico,Lotto America,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nm/pick-4/historical,historical,nm,New Mexico,Pick 4,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ok/cash-5/historical,historical,ok,Oklahoma,Cash 5,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ok/lotto-america/historical,historical,ok,Oklahoma,Lotto America,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/or/pick-4/historical,historical,or,Oregon,Pick 4,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/pa/cash-pop/stats,stats,pa,Pennsylvania,Cash Pop,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/pa/match-6/stats,stats,pa,Pennsylvania,Match 6,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/pa/millionaire-for-life/stats,stats,pa,Pennsylvania,Millionaire For Life,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/pa/pick-2/stats,stats,pa,Pennsylvania,Pick 2,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/pa/pick-5/stats,stats,pa,Pennsylvania,Pick 5,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/pa/treasure-hunt/stats,stats,pa,Pennsylvania,Treasure Hunt,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/pr/loteria-tradicional/stats,stats,pr,Puerto Rico,Loteria Tradicional,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/pr/loto-cash/stats,stats,pr,Puerto Rico,Loto Cash,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/pr/pega-2/stats,stats,pr,Puerto Rico,Pega 2,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/pr/pega-3/stats,stats,pr,Puerto Rico,Pega 3,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/pr/pega-4/stats,stats,pr,Puerto Rico,Pega 4,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/pr/revancha/stats,stats,pr,Puerto Rico,Revancha,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/sc/palmetto-cash-5/historical,historical,sc,South Carolina,Palmetto Cash 5,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/sc/pick-4/historical,historical,sc,South Carolina,Pick 4,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/sd/lotto-america/historical,historical,sd,South Dakota,Lotto America,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/tn/daily-tennessee-jackpot/stats,stats,tn,Tennessee,Daily Tennessee Jackpot,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/va/bank-a-million/historical,historical,va,Virginia,Bank A Million,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/va/cash-pop-after-hours/historical,historical,va,Virginia,Cash Pop After Hours,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/va/cash-pop/historical,historical,va,Virginia,Cash Pop,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/va/millionaire-for-life/historical,historical,va,Virginia,Millionaire For Life,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/va/pick-5/historical,historical,va,Virginia,Pick 5,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/vt/pick-4/historical,historical,vt,Vermont,Pick 4,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wa/cash-pop/historical,historical,wa,Washington,Cash Pop,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wa/hit-5/historical,historical,wa,Washington,Hit 5,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wa/match-4/historical,historical,wa,Washington,Match 4,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wi/pick-4/historical,historical,wi,Wisconsin,Pick 4,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wv/lotto-america/historical,historical,wv,West Virginia,Lotto America,68,4,69.05,69.05,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,53,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ar/natural-state-jackpot/historical,historical,ar,Arkansas,Natural State Jackpot,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,title_length(MEDIUM),20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/co/pick-3/stats,stats,co,Colorado,Pick 3,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ga/cash-3/stats,stats,ga,Georgia,Cash 3,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ga/cash-4/stats,stats,ga,Georgia,Cash 4,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ga/cash-pop/stats,stats,ga,Georgia,Cash Pop,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ga/fantasy-5/stats,stats,ga,Georgia,Fantasy 5,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ga/georgia-five/stats,stats,ga,Georgia,Georgia Five,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ga/millionaire-for-life/stats,stats,ga,Georgia,Millionaire For Life,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ia/pick-3/stats,stats,ia,Iowa,Pick 3,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/id/pick-3/stats,stats,id,Idaho,Pick 3,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/in/cash-pop/historical,historical,in,Indiana,Cash Pop,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/in/daily-3/historical,historical,in,Indiana,Daily 3,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/in/daily-4/historical,historical,in,Indiana,Daily 4,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/in/millionaire-for-life/historical,historical,in,Indiana,Millionaire For Life,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/in/quick-draw/historical,historical,in,Indiana,Quick Draw,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ks/pick-3/stats,stats,ks,Kansas,Pick 3,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ky/pick-3/stats,stats,ky,Kentucky,Pick 3,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/la/pick-3/stats,stats,la,Louisiana,Pick 3,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/me/pick-3/stats,stats,me,Maine,Pick 3,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mi/daily-3/stats,stats,mi,Michigan,Daily 3,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mi/daily-4/stats,stats,mi,Michigan,Daily 4,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mi/fantasy-5/stats,stats,mi,Michigan,Fantasy 5,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mi/millionaire-for-life/stats,stats,mi,Michigan,Millionaire For Life,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mn/pick-3/stats,stats,mn,Minnesota,Pick 3,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mo/cash-pop-late/historical,historical,mo,Missouri,Cash Pop Late,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mo/cash-pop/historical,historical,mo,Missouri,Cash Pop,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mo/mo-millions/historical,historical,mo,Missouri,MO Millions,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mo/show-me-cash/historical,historical,mo,Missouri,Show ME Cash,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nc/cash-pop-clock-out-cash/stats,stats,nc,North Carolina,Cash Pop Clock Out Cash,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nc/cash-pop-lunch-rush/stats,stats,nc,North Carolina,Cash Pop Lunch Rush,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nc/cash-pop-midnight-money/stats,stats,nc,North Carolina,Cash Pop Midnight Money,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nc/cash-pop-primetime-pop/stats,stats,nc,North Carolina,Cash Pop Primetime Pop,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nc/cash-pop/stats,stats,nc,North Carolina,Cash Pop,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nc/millionaire-for-life/stats,stats,nc,North Carolina,Millionaire For Life,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ne/pick-3/stats,stats,ne,Nebraska,Pick 3,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nh/pick-3/stats,stats,nh,New Hampshire,Pick 3,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nm/pick-3/stats,stats,nm,New Mexico,Pick 3,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/oh/kicker/stats,stats,oh,Ohio,Kicker,67,4,68.64,68.64,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,52.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
